Id,compound
354353,0.9737
354355,-0.296
354356,0.6486
354357,-0.128
354358,-0.2589
354359,0.0
354366,-0.4588
354367,-0.5951
354368,0.9663
354369,0.2846
354371,0.765
354373,0.4767
354378,-0.4595
354380,0.936
282259,0.9741
282261,0.9866
282263,0.9163
282264,0.9015
282268,-0.8388
282269,0.8927
282270,0.9532
282275,0.3045
282282,-0.9022
282284,0.0
282288,-0.4812
282289,0.8573
282294,0.5859
282300,0.8172
282304,0.9426
282306,0.9552
282308,0.8271
282309,0.3071
282316,-0.5563
282325,0.818
282328,0.6597
282330,0.6705
282332,0.8275
282338,0.4588
282339,-0.3089
282342,0.7345
282345,-0.9548
282350,0.5927
354391,0.4019
354392,0.3182
354395,0.9444
354396,0.7003
354401,0.8356
354404,0.0772
354406,0.984
354408,0.6369
354410,-0.6369
354414,0.838
354417,-0.7204
354418,0.9242
354421,0.091
354422,0.9691
354435,-0.4404
354436,0.8779
354440,-0.6705
354441,-0.2382
354443,0.9871
354447,0.1477
354449,-0.4767
354450,-0.7964
354455,0.1901
282352,0.0
282353,-0.3612
282356,0.4019
282357,0.4576
282359,-0.8128
282360,0.4589
282362,0.0
282364,0.1124
282366,0.5574
282377,-0.0644
282380,0.4228
282381,0.4482
282382,0.4939
282385,0.0772
282386,-0.6515
282387,0.9557
282388,0.0
282391,-0.0772
282395,0.0
282397,0.2329
282402,0.6908
282410,0.1901
282413,0.816
282417,0.8271
282418,0.4019
282419,0.5574
282420,0.2023
282423,0.1596
282425,0.9541
282426,0.9578
282428,0.69
282430,0.9387
282433,0.8625
282436,-0.7978
282437,0.9464
282440,-0.9074
282448,0.836
282451,0.5754
354462,0.9014
354463,0.0
354466,-0.2776
354467,0.9379
354470,0.7184
354475,0.8423
354477,0.9826
354478,-0.1511
354480,0.9052
354484,0.9861
354494,0.7795
354496,-0.3804
354498,0.2675
354499,0.9497
354503,-0.9418
354514,0.4005
354516,0.8126
354518,-0.1531
354519,0.3589
354523,-0.743
354530,-0.0015
354531,0.384
354532,0.7003
354533,-0.2023
354535,0.9811
354536,0.5093
354547,0.8469
354551,0.9845
354552,0.7579
354555,0.7184
354556,0.4767
354561,0.9154
354562,0.8637
282452,0.8201
282453,0.7182
282455,0.8834
282456,0.5378
282459,0.813
282460,0.9608
282461,0.3197
282472,0.25
282475,0.3012
282482,-0.4588
282487,0.9081
282491,0.9571
282494,-0.25
282496,0.1376
282497,0.7269
282498,-0.296
282499,0.0772
282501,0.8689
282505,0.7008
282506,-0.0516
282509,0.9846
282513,0.0772
282519,0.0772
282522,0.7044
282524,-0.34
282525,-0.4337
282526,0.7238
282529,0.3291
282534,-0.714
282538,0.0
282539,0.9442
282540,0.0
282543,0.2393
282544,-0.6597
282549,0.1857
282550,0.7425
282552,0.8397
282553,-0.7351
282556,0.9408
282557,-0.802
282558,0.9588
282559,0.5547
282565,0.6808
282566,0.0
282567,0.8442
282568,0.8135
282574,0.8591
282579,0.526
282583,0.9453
282584,0.8829
282585,0.9091
282586,0.938
282589,0.0258
282590,-0.8498
282591,0.0772
282595,0.9811
282596,0.5423
282597,0.4038
282602,0.9902
282604,0.8796
282605,0.9271
282606,0.8028
282607,0.3071
282608,0.2263
282610,-0.048
282614,0.4215
282619,0.8074
282620,-0.8043
282624,0.3612
282628,0.5859
282630,0.6187
282633,-0.5499
282634,0.9397
282635,-0.4404
282642,-0.1901
282645,0.9078
282646,0.9552
282647,0.1154
282649,-0.0772
282652,0.9783
282654,0.9294
282658,-0.1531
282663,-0.7684
282665,0.9744
282670,0.0
354569,0.9508
354577,0.8658
354579,-0.8807
354587,0.9161
354589,0.5994
354592,0.2755
354595,0.4337
354601,-0.169
354602,0.3818
354604,0.34
354607,0.8122
354609,0.5499
354611,0.8841
354612,-0.3182
354615,-0.5407
354618,0.9769
354624,0.9798
354625,0.9501
354626,0.9826
354631,-0.7974
354634,0.9153
354640,0.9333
354643,-0.7649
354647,0.9781
354651,0.9001
354652,0.2144
354655,-0.4215
354661,0.8243
354662,-0.2926
354664,0.0
354667,0.9223
354669,0.8224
354671,0.3928
354674,0.4404
282672,0.8897
282673,0.8126
282675,0.7394
282683,0.0
282684,-0.7612
282685,0.6486
282686,0.6486
282687,0.9728
282693,0.7351
282697,0.8341
282700,0.4404
282701,0.3071
282703,0.1216
282707,-0.7081
282710,0.7964
282711,0.903
282712,-0.6597
282720,0.6565
282725,0.6124
282726,0.9283
282735,0.8807
282736,-0.1027
282737,0.8709
282746,-0.4939
282754,-0.8225
282756,0.8986
282760,0.8398
282762,0.6166
282765,0.9517
282767,0.9625
282772,0.7089
282773,0.9721
282774,-0.875
282775,0.1779
282779,0.6989
282781,0.5574
354678,0.2354
354683,0.4199
354686,0.9835
354689,0.7137
354692,0.8271
354693,0.6124
354694,0.466
354701,0.9312
354704,-0.0387
354706,0.5499
354708,-0.5106
354709,0.7814
354711,0.7832
354717,0.5542
354725,0.857
354726,0.8902
354732,-0.0387
354733,0.0
354737,0.4497
354742,0.8934
354745,0.4939
354749,0.0
354756,-0.9606
354760,0.8109
354761,0.0
354765,0.8458
354767,0.8885
354772,0.5023
354774,0.9404
354779,0.3561
354780,0.4753
354781,0.93
354785,-0.917
354786,0.2263
354789,-0.7088
282783,0.9432
282786,-0.1901
282787,0.8922
282789,0.886
282792,0.9501
282793,-0.25
282796,0.9641
282798,0.9606
282803,0.9664
282804,0.7876
282806,0.9446
282811,0.9477
282812,0.0772
282813,0.9117
282825,0.8883
282835,-0.128
282836,-0.6908
282842,-0.2171
282843,0.9403
282844,0.6705
282845,0.8654
282855,0.1027
354792,0.916
354796,0.9209
354799,0.4886
354801,0.0772
354802,0.5773
354803,0.9056
354805,0.8442
354819,0.9906
354822,0.4389
354829,0.2171
354832,0.0
354835,0.4019
354836,0.2023
354837,0.7506
354840,0.934
354844,0.9398
354845,0.5218
354847,0.1145
354850,0.2516
354851,0.7184
354856,0.9941
354857,0.8625
354867,0.7109
354868,0.2023
354870,0.1531
354873,-0.2746
354874,-0.7992
282859,0.8294
282864,0.8533
282865,0.8658
282869,0.9252
282873,-0.8481
282882,0.9052
282883,0.7165
282885,-0.2944
282887,0.4956
282889,-0.9779
282891,0.9349
282892,0.4961
282896,0.9231
282897,-0.8891
282898,0.0
282901,-0.2441
282902,0.5423
282903,0.8151
282906,0.0
282907,0.791
282910,0.743
282912,-0.5499
282913,0.9414
282914,0.965
282921,0.7584
282929,0.9331
282930,0.6757
282933,0.9657
282934,0.968
282935,0.0
282947,0.9751
282948,-0.25
282949,0.6369
282950,0.891
282951,-0.7918
282954,-0.2941
354877,0.9429
354878,0.9762
354885,0.6124
354890,0.8958
354893,0.0
354894,0.8356
354896,0.0
354897,0.6808
354901,0.9369
354902,-0.2263
354904,0.296
354908,0.9815
354911,-0.6381
354923,-0.5691
354927,0.9485
354938,0.5267
354944,0.0
354947,0.9501
354952,0.9413
354953,0.0
354955,0.3612
354965,0.57
282965,0.4767
282967,0.7845
282968,0.0
282974,0.8807
282979,0.976
282981,-0.8316
282987,0.895
282988,0.1531
282989,0.013
282990,0.7906
282992,0.1947
282993,0.9665
283007,0.7131
283010,0.8979
283012,0.6597
283014,0.6597
283016,0.9423
283017,0.92
283018,0.4404
283022,0.0772
283025,0.9696
283026,0.0
283028,0.6537
283031,0.3919
283034,0.6391
283036,0.9309
283037,0.6808
283039,-0.775
283041,0.5977
283042,-0.5499
283051,0.2589
354968,0.8268
354971,0.6588
354972,0.9379
354979,0.5647
354980,0.3182
354981,-0.7311
354982,0.7184
354984,0.7469
354988,0.9536
354997,0.9769
355003,0.6705
355009,0.7216
355010,-0.1027
355021,0.0
355025,0.9648
355027,0.5859
355033,0.4215
355037,0.4215
355039,-0.9443
355040,0.0
355041,0.7759
355051,0.8801
355054,0.3612
355057,0.7351
355058,0.4842
355062,0.8363
355063,0.705
355064,0.8201
355066,0.3182
355075,-0.1531
355077,0.6875
355079,0.9692
355080,0.851
355083,0.0
355085,-0.6486
355086,0.8779
355087,0.722
355090,0.3262
355091,0.1505
355095,0.0258
355097,-0.916
355099,0.743
355106,0.4003
355109,0.7269
355110,0.6369
355116,0.7351
355118,-0.8162
355122,0.5426
355124,0.0
355125,0.8126
355126,0.3071
355133,0.2617
355136,0.2732
355141,0.0
355143,0.0
355150,0.8151
355152,0.9814
355155,0.4574
355161,0.8544
355166,0.7518
355169,0.8951
283057,-0.7351
283059,0.2733
283060,-0.8676
283064,0.4897
283067,0.6243
283072,0.8858
283073,0.8247
283085,0.5719
283086,0.4019
283098,-0.2598
283102,0.9136
283104,0.2144
283105,0.7717
283110,0.9595
283112,-0.8002
283113,-0.5664
283114,0.9705
283115,0.9739
283116,0.3612
283119,0.9401
283128,-0.3408
283129,0.8687
283130,-0.5395
283133,-0.4215
283151,0.9153
283152,0.9029
283157,-0.4118
283163,-0.5329
283169,-0.1531
283170,-0.7164
283172,0.9919
283177,0.9447
283178,0.5945
283181,0.9155
283185,-0.7227
355171,0.8777
355172,-0.1901
355177,0.7493
355187,0.9292
355188,-0.5157
355189,0.0772
355198,0.4404
355201,0.8402
355205,0.9381
355206,0.4678
355214,-0.6652
355218,0.3802
355219,0.9984
355221,0.5994
355225,-0.9046
355228,-0.5413
355234,0.0
355238,0.5667
355240,0.7156
355247,0.0
355248,0.7248
355254,0.2617
355256,0.6124
355257,0.9642
355258,0.0
355260,-0.3236
355261,0.9513
355270,0.692
355280,0.2901
355283,0.9325
355284,-0.1655
283186,0.1154
283190,0.5572
283193,0.7673
283194,0.9674
283195,-0.6154
283196,-0.607
283200,0.8268
283201,0.5499
283204,-0.0516
283207,0.5423
283211,0.4051
283212,-0.5106
283214,0.8807
283227,-0.1779
283228,0.6249
283234,-0.4767
283237,0.9953
283238,-0.2732
283240,0.6945
283241,-0.4215
283244,-0.9878
283246,0.8883
283248,-0.34
283249,0.935
283251,0.7764
283255,0.886
283261,-0.0553
283266,-0.0138
283268,0.4551
283270,0.0
283277,0.9656
283279,0.902
283280,0.6249
283282,-0.1027
283288,0.0258
283290,0.4742
283291,0.8555
283292,0.1531
283295,0.872
283298,-0.6688
283300,0.3182
355285,0.9179
355288,0.5859
355293,0.762
355294,0.2023
355296,0.7684
355297,0.9735
355298,0.6124
355302,-0.875
355305,-0.4859
355309,0.8834
355313,0.8555
355315,-0.5574
355320,0.0
355329,0.3836
355337,0.9542
355344,0.6436
355348,0.685
355350,0.3087
355353,0.9152
355354,0.4656
355359,0.6124
355362,0.9109
355363,0.7677
355368,-0.364
355371,0.4019
355375,0.7889
355376,0.7648
355377,-0.7391
355378,0.5023
355380,-0.8333
355381,0.7085
355385,0.8831
355386,-0.926
355390,0.796
283303,0.9749
283308,-0.6597
283316,0.886
283318,0.0
283319,-0.222
283320,0.7351
283322,-0.2153
283327,0.7579
283330,0.2617
283333,0.9451
283336,0.2263
283337,0.9619
283338,0.3767
283339,0.9563
283343,0.3182
283347,-0.5269
283350,0.9576
283356,0.0
283358,0.8316
283369,0.9188
283371,-0.6652
283375,0.9353
283379,0.6808
283383,0.6808
283388,0.8571
283389,-0.6177
283390,0.8748
283392,0.7964
283396,-0.5688
283397,-0.3164
283402,0.631
283403,0.9712
283408,0.8531
283409,0.9967
355392,0.8402
355397,0.6542
355401,0.4497
355403,0.3612
355404,0.5023
355408,0.8778
355410,0.7102
355416,0.0534
355418,0.6974
355419,0.4789
355424,0.1376
355425,0.0
355427,0.6982
355428,0.8836
355431,0.9659
355432,-0.9926
355433,0.9455
355439,0.8946
355440,-0.7921
355441,-0.8571
355447,0.4215
355448,0.2617
355456,0.3818
355458,-0.3802
355459,0.7814
355460,-0.0094
355468,0.1154
355474,0.9776
355476,0.8818
283410,-0.2581
283412,0.128
283414,0.9659
283415,-0.8247
283419,-0.631
283421,0.9524
283427,0.4191
283429,-0.5267
283434,-0.6391
283436,0.4594
283439,0.9768
283440,0.9592
283442,-0.6471
283444,-0.7096
283450,-0.6124
283452,0.8807
283458,0.7326
283459,-0.5759
283464,0.4424
283465,0.9553
283471,0.2263
283480,0.5413
283482,0.0
283483,0.1154
283485,0.431
283498,0.34
283499,0.8176
283501,0.705
283508,-0.9192
283509,-0.206
283510,-0.6124
283511,0.9192
283512,0.8176
283515,0.4019
283518,0.9627
283521,0.664
283524,0.7408
283525,0.872
283526,0.0387
283527,0.6369
283528,0.7506
283530,0.6124
283532,0.9652
283537,0.9555
283541,0.8126
283543,0.3612
283546,-0.7276
283547,0.7845
283549,0.8418
283551,0.4926
283554,-0.6908
283556,0.0258
283565,0.4155
283566,0.9419
283569,-0.1882
283572,0.7964
283573,-0.8225
283576,0.5719
283583,0.6842
283590,0.9965
283595,0.3182
283602,0.3182
283607,0.9584
283611,-0.2519
355477,-0.4019
355478,0.9745
355482,0.7103
355487,0.7103
355489,0.0
355495,0.9302
355497,0.5423
355499,0.8827
355501,-0.2263
355504,0.5574
355505,0.4215
355506,0.6542
355508,0.5859
355509,0.7124
355510,0.8777
355512,0.9853
355515,0.6191
355516,0.9603
355517,-0.1531
355521,-0.25
355523,0.7906
355525,0.4603
355533,0.2263
355537,0.5267
355538,-0.5118
355543,-0.9622
355546,-0.1927
355551,0.4567
355555,0.3612
355569,-0.6984
355570,0.8464
283618,0.2023
283622,0.8995
283623,0.2023
283624,0.5994
283625,0.8074
283628,0.9682
283630,-0.8275
283631,0.2993
283633,0.657
283641,0.1273
283655,0.9375
283657,0.5187
283658,0.0772
283659,0.9499
283662,0.5106
283665,0.7184
283673,0.4215
283674,0.3612
283679,-0.0516
283681,0.3612
283683,0.4497
283684,0.8316
283685,-0.8481
283686,0.4019
283688,0.9371
283694,0.9565
283698,0.34
283700,-0.875
283701,0.9835
283703,0.0
283710,-0.4767
283711,0.8718
283712,0.9008
355573,-0.2058
355574,0.7963
355575,0.9498
355579,0.3818
355589,0.2339
355591,0.8059
355594,0.6973
355596,0.6956
355602,0.7269
355606,0.2144
355611,0.972
355612,0.972
355613,-0.4404
355615,0.8316
355620,0.802
355623,0.9457
355624,0.8968
355626,-0.7717
355631,-0.2846
355634,-0.5908
355635,0.8807
355642,0.9661
355643,0.9607
355645,-0.5499
355646,0.1406
355650,0.9371
283715,-0.4168
283719,-0.8793
283725,0.8094
283726,0.0772
283730,0.9822
283731,0.0
283735,0.4767
283738,0.8612
283740,0.8271
283743,0.9581
283744,0.3182
283748,0.0405
283752,0.6369
283760,0.75
283763,0.8519
283764,0.9846
283766,0.4404
283768,0.7579
283769,0.9211
283771,0.9659
283773,0.8316
283776,-0.0342
283777,-0.8462
283782,0.4201
283785,0.8807
283788,0.0
283794,0.4939
283796,0.9234
283798,0.8481
283799,0.0
283801,-0.3818
283805,0.4019
283811,0.4588
355659,0.9802
355661,0.0516
355663,0.0
355665,0.5423
355667,0.3081
355669,0.9541
355673,0.4019
355684,0.8608
355689,0.0
355693,0.9682
355694,0.9738
355695,0.25
355701,0.0098
355707,-0.4019
355708,0.6486
355718,-0.3155
355719,0.0
355722,0.9535
355724,0.0891
355729,0.6689
355731,-0.1779
355740,0.9413
355743,0.9666
355744,0.8176
355746,0.4215
355755,0.8411
355762,-0.6369
355763,0.0
355771,0.9412
355774,-0.5487
355775,0.5927
355781,0.9732
355783,0.0826
355785,0.8176
355786,0.6639
355787,0.5106
355788,0.8271
355790,0.7351
355791,0.3389
355794,0.2263
355799,0.6597
355801,0.5719
355812,-0.2617
355815,0.8519
355816,0.9113
355817,-0.3923
355820,0.8908
355828,-0.6966
355829,-0.4588
355839,-0.34
355841,-0.1623
355843,0.9067
355845,0.9634
355850,0.4404
355853,0.5764
355854,-0.5423
283817,0.3612
283821,-0.3877
283823,0.7684
283825,0.2023
283829,0.5023
283831,0.5799
283835,-0.9275
283836,-0.5142
283839,0.3291
283841,0.8176
283845,0.7391
283846,0.9505
283847,-0.8244
283856,0.5106
283857,-0.3177
283858,0.9345
283860,0.9488
283867,-0.128
283869,0.5267
283870,0.7031
283871,0.0
283875,0.4019
283877,-0.3983
283878,0.8271
283888,-0.1511
283889,0.9583
283891,0.128
283892,0.9375
283894,-0.1779
283898,0.7845
283903,0.3818
283907,0.0
283909,0.4215
283912,0.9658
283915,-0.3984
283917,0.0
283918,0.9818
283920,0.0
283922,0.7414
283925,0.4854
283926,0.8176
283927,0.9837
283930,0.7308
283931,0.9686
283932,0.9493
283938,0.9819
283948,0.5423
283950,0.8588
283952,0.3182
283953,-0.3716
283954,0.9863
283956,0.5927
283961,0.0772
283963,0.3612
283966,0.6249
283969,-0.3612
283970,0.3612
283971,0.7959
283975,0.6908
283976,0.6597
283979,0.0
283982,-0.5182
283988,0.9186
283989,0.0772
283993,0.0612
355857,0.69
355858,0.8289
355862,0.9652
355874,0.8911
355879,0.7876
355882,0.8858
355884,-0.959
355885,-0.296
355886,0.8553
355900,0.8732
355901,0.9953
355902,-0.2023
355906,-0.0516
355907,0.3919
355920,0.8641
355922,0.6731
355925,0.802
355928,-0.1875
355929,0.2975
355934,0.0
355935,0.0281
355939,0.2144
284000,0.0
284001,0.5719
284004,-0.0987
284010,-0.2846
284012,-0.1563
284018,0.2732
284024,0.4404
284028,-0.8122
284031,-0.9153
284033,-0.0302
284039,0.9218
284042,0.875
284046,0.8622
284050,0.94
284055,0.9495
284058,0.7311
284066,0.9298
284067,0.6692
284071,0.0772
284072,-0.9748
284073,-0.2942
284077,-0.9093
284082,0.25
284087,0.705
284090,0.9042
284094,0.1154
284096,0.9134
284097,-0.1531
284098,0.9306
355943,0.9178
355946,0.7096
355948,-0.4333
355950,0.0
355956,0.9725
355957,0.4477
355964,0.7964
355965,-0.9042
355966,0.1437
355967,0.9622
355968,0.7003
355972,0.923
355978,0.1027
355982,0.8955
355984,-0.9722
355987,0.2714
355989,0.4019
355990,0.902
355994,0.5499
355996,0.1027
355997,0.7783
355998,-0.0258
356002,0.8625
356004,-0.9719
356008,0.6705
356012,0.948
356013,-0.847
356017,0.9909
356018,0.3016
356023,0.4404
356025,0.9117
356028,0.0
356029,0.5635
356031,-0.7634
356035,0.4489
356037,0.2023
356038,0.9125
356039,0.2144
356040,0.8402
284100,-0.9376
284102,0.8271
284105,0.5423
284114,0.7612
284121,0.6369
284124,0.981
284126,0.4939
284129,0.8098
284130,0.7992
284134,0.9753
284144,0.0
284145,0.0
284146,-0.9455
284147,0.0
284150,0.99
284151,-0.4019
284152,0.0
284153,0.0328
284156,-0.5584
284158,0.34
284160,-0.6554
284163,0.8573
284166,0.34
284170,0.0
284173,0.6639
284179,0.1779
284182,-0.8834
284189,-0.2714
284190,0.3634
284193,0.3001
284196,0.4576
284197,0.0
284198,0.5172
284201,0.2766
284203,0.8686
284204,0.8988
284211,-0.5267
284213,0.9035
284216,-0.1779
284217,0.7506
356046,0.5187
356051,-0.2732
356052,-0.8817
356053,0.8516
356057,0.1154
356058,-0.7096
356060,-0.1779
356061,0.875
356062,0.9253
356063,0.25
356065,0.4215
356067,0.9086
356068,0.9962
356076,0.8492
356077,0.743
356078,0.5574
356080,0.0772
356086,-0.8176
356093,0.875
356108,-0.1389
356109,-0.705
356117,0.8873
356118,0.9854
356123,0.9955
356125,-0.6522
356126,0.5873
356127,0.705
356129,0.431
356130,-0.0258
356131,0.926
356133,0.6486
357132,0.5911
357134,0.6449
357145,0.6705
357146,0.9442
357147,0.9552
284220,0.2263
284231,0.3612
284232,0.9686
284234,-0.3182
284237,0.8858
284238,-0.25
284242,-0.5563
284245,0.8451
284246,0.9515
284248,-0.1406
284249,0.9609
284255,-0.2548
284256,0.5983
284260,0.5267
284262,-0.3491
284265,0.8564
284266,0.9013
284275,0.8155
284280,0.6071
284284,-0.9606
284286,0.9042
284287,0.6705
284288,0.48
284290,0.0072
284291,-0.4615
284292,0.6289
284295,0.9506
284297,0.3182
284299,0.7367
284301,-0.4767
284302,0.9799
284303,0.9669
284312,0.128
284314,0.9452
284316,0.8008
284317,0.0772
284324,0.7184
284330,0.6705
284335,0.9765
284338,0.2023
284343,0.9625
284351,0.8271
284353,0.9181
284354,0.4497
284355,0.6915
284357,0.8126
357149,0.9949
357153,0.0
357154,0.9845
357156,0.7529
357158,0.9182
357161,0.9818
357162,-0.9999
357163,0.4647
357166,0.7876
357168,0.6599
357170,0.7845
357184,0.7845
357187,0.3172
357190,0.9638
357194,0.9762
357198,0.8019
357201,0.9372
357205,0.9719
357210,-0.8449
357211,-0.9335
357213,0.765
357215,-0.2238
357216,0.9347
357220,0.9586
357221,-0.8154
357222,0.0
357223,-0.2023
357228,0.2791
357229,0.0
357231,0.6124
357234,0.3182
357236,0.8957
357239,0.9509
357243,-0.3865
357252,0.9522
357255,-0.7668
357257,0.325
357263,0.7906
357266,0.4019
357267,-0.0808
357272,0.0
357274,0.9906
357277,0.962
357278,0.8613
357279,0.0
357283,0.7964
357285,-0.4019
357289,-0.5344
357290,0.8878
357296,0.981
357300,0.6542
357302,-0.6652
357304,-0.2626
357315,0.9989
357316,-0.1779
357319,0.7615
357320,0.97
357322,0.68
357324,0.0494
357325,0.836
357326,0.0772
357330,0.6486
357332,0.3694
357334,0.7269
357336,0.6671
357339,0.1779
357342,0.8481
357345,0.5927
357346,-0.9432
357347,0.9413
357357,0.8885
357358,0.8712
357359,0.9757
284360,0.3182
284361,0.5423
284363,0.4118
284369,0.9919
284371,0.9792
284377,-0.8149
284378,0.978
284379,0.9102
284381,0.0
284384,0.4313
284389,0.7579
284390,0.9299
284391,0.9422
284392,0.6486
284393,0.9781
284394,0.7341
284396,0.9874
284398,0.7083
284403,0.81
284405,-0.3597
284406,0.9866
284412,-0.0516
284414,-0.6579
284420,0.7096
284423,0.5859
284424,0.8748
284425,0.8519
284426,0.128
284427,0.0
284431,-0.6798
284432,-0.0209
284433,0.9833
284435,0.3818
284439,0.0
284440,0.7543
284442,-0.5499
284444,-0.2828
284450,-0.2641
284453,-0.7184
284459,-0.5434
284460,0.8589
284462,0.6428
284464,0.6808
284468,-0.0931
284470,0.0
284471,0.6597
284472,0.3612
284474,0.34
284475,-0.6597
284476,0.6597
284479,0.7926
284480,-0.5574
284491,0.4404
284496,0.6124
284502,0.7973
284503,0.9782
284506,0.8777
284508,0.7184
284510,0.0634
284511,0.3182
284512,0.8807
284513,0.2144
284515,0.9737
284519,-0.8666
284522,0.9081
284523,0.9814
284525,0.8296
284527,-0.8157
284529,0.0891
284532,0.4019
284538,0.802
284541,-0.9144
284549,0.7184
284550,0.1779
284556,0.7003
284560,0.0
284561,0.9366
357363,0.9769
357366,0.7684
357368,-0.053
357372,0.7905
357374,-0.2722
357376,-0.0056
357377,-0.5859
357389,0.6187
357392,0.9326
357394,-0.7607
357401,0.3612
357407,0.2914
357413,-0.8519
357415,-0.296
357418,0.6249
357420,-0.34
357433,-0.5267
357434,-0.3612
357436,-0.2937
357438,0.0
357443,0.8225
357444,0.2144
357446,0.9558
357449,-0.25
357451,0.9378
357459,0.7944
357464,0.0
357466,0.9841
357467,0.1613
357468,0.8225
357469,0.2023
357472,-0.4019
357478,0.7951
357480,-0.5399
357483,0.5267
284565,0.6478
284569,-0.2399
284578,0.9117
284579,0.1531
284580,0.872
284585,0.9056
284589,0.0
284590,0.8757
284591,0.8625
284605,-0.9765
284608,-0.6705
284612,0.9169
284620,0.7707
284622,0.9648
284625,-0.4772
284626,0.0
284628,0.7397
284629,0.5859
284633,0.8166
284637,-0.891
284641,0.5574
284642,0.0
284644,0.4588
284648,0.6044
284651,-0.0936
284653,0.0
284655,0.967
284657,0.9161
284660,0.4215
284663,0.0772
284669,0.5023
284679,0.7964
284689,0.7203
284691,0.802
284694,-0.1561
284697,0.8442
284701,0.6705
284702,0.7506
284704,0.0516
284710,0.8646
284712,0.9186
284715,0.9623
284718,0.9258
284722,0.7003
284723,-0.3435
357487,0.0557
357489,0.3612
357491,0.5719
357493,-0.9595
357497,0.1579
357500,-0.4767
357502,0.2755
357503,-0.8498
357508,0.9741
357509,0.7096
357519,0.25
357524,0.3612
357525,-0.2263
357526,0.2537
357527,0.8442
357530,0.8957
